id,source,source_label,source_weight,credibility_tier,title,content,content_word_count,is_scam,scam_type,scam_type_normalised,risk_level,risk_label,sentiment_score,location_name,district,latitude,longitude,url,helpful_votes,demographic_target,created_at,data_quality_flag
683,tripadvisor_csv,TripAdvisor Reviews,0.55,Tier-2 Community,Disgusting,"We were charged 500 rupees per person entrance and told to join a group that was already in progress. The guide was unhelpful, unfriendly and raced us around the tour and at the end tried to sell us overpriced tea without even the chance to sample the teas on offer. The workers having appalling dirty and unsafe working conditions and are paid substance wages with no pensions or sick leave. A total disgrace. We have visited many tea factories in Sri Lanka over the years and this one is by far the worst. They do not want visitors only your money. If this tea factory were the only one a tourist visited they would get a totally false impression  of the beautiful land that is Sri Lanka",127,0,Safety Advisory,Safety Advisory (Non-Incident),1,Low,,"Dambatenne Tea Factory, Badulla",Nuwara Eliya,6.7672,80.9595,https://www.google.com/search?q=site%3Atripadvisor.com%20%22Disgusting%22&btnI=1,0,Tourists,2018-02-01 00:00:00,HIGH
684,tripadvisor_csv,TripAdvisor Reviews,0.55,Tier-2 Community,Amazing step back in time,"For 250 rupees you get a quick 20-30 minutes tour of the factory, seeing how fresh tea leaves are converted to tea. 
* Avoid Mondays and Sundays when there is no production. 
* You get to touch and smell the tea in its various stages. 
* You can't take photos inside the factory
* I didn't have to wear a protective coat (they were available though, but I didn't think anyone would need them)
* There is no tea tasting. 
* I got the tour straight away when I arrived (I hadn't booked). If someone is getting a tour when you arrive, you'll have to wait for the guide to finish that tour before it is your turn (which shouldn't be long).

Having been to beer breweries in developed countries, I expected a modern highly mechanized process, involving maybe a few operators in a control room. Instead this place looked right out of the 1890s, with people shoveling tea and antiquated machinery. To me that made this tour a real eye opener.

To get there, I took a tuk tuk arranged by my hotel in Haputale. It cost 900 rupees out and back with waiting. A local would have gotten it for less I'm sure, but who cares. Didn't go to Lipton's seat. I went 7:30am in the morning, and saw the tea pluckers walking along the road on their way to work. The tea fields are on steep hills, and you can see them go down steps to go to the fields. Note that there is no bus, tuk tuk seems to be the only option.
  
Overall an interesting insight into how those Lipton tea bags from the supermarket are really made.",288,0,Safety Advisory,Safety Advisory (Non-Incident),1,Low,,"Dambatenne Tea Factory, Badulla",Nuwara Eliya,6.7672,80.9595,https://www.google.com/search?q=site%3Atripadvisor.com%20%22Amazing%20step%20back%20in%20time%22&btnI=1,1,Tourists,2015-12-01 00:00:00,HIGH
685,tripadvisor_csv,TripAdvisor Reviews,0.55,Tier-2 Community,Who are you and where do you travel?,"I was appalled when I read these reviews on returning from Sri Lanka! We visited this factory in March 2014. We have visited tea factories before which have not been working factories or had large groups touring including coaches. The drive was amazing through tea plantations including their schools, hospitals, clincs etc which were all in better condition than when we first visited 16 years ago.
We had an individual 30 minute tour for 500/= which is less than £2.30 2.80 euros for two! There was real working factory with no tea for sale except opposite at a tea stall which sold delicious spiced tea and short eats for 60p for us and our driver. The whole trip cost less than £3 plus driver and petrol which we had paid for anyway and was one of my best experience on this visit.

Sri Lanka is still a poor but developing country. Ifyou can afford to travel to a country as beautiful as it you should be prepared to paid a reasonable price for what you do to contribute to the economy. What can you buy in your home country for this? Do you live on 500/= which what the tea pickers get?",204,0,Safety Advisory,Safety Advisory (Non-Incident),1,Low,,"Dambatenne Tea Factory, Badulla",Nuwara Eliya,6.7672,80.9595,https://www.google.com/search?q=site%3Atripadvisor.com%20%22Who%20are%20you%20and%20where%20do%20you%20travel%3F%22&btnI=1,3,Tourists,2014-03-01 00:00:00,HIGH
686,tripadvisor_csv,TripAdvisor Reviews,0.55,Tier-2 Community,Theft,"I and friends visited this tea factory as part of our Sri Lankan tour in January 2016. After sipping some teas as part of the tour, I left my iphone, without noticing it,  on the table and went on to their tea shop. Only 5 minutes later did I realize I had left my phone behind, and rushed to the tea room to get it back. Surprise: all the empty cups and my iphone had been taken away. I reported to the staff members present at the tea room and the tea shop but nothing was done. At the time I left my iphone behind, the room had no other tourists but our group. Therefore I can assume it was taken my a member of their staff. Shame! I reported to the police and my iphone was day after day located at a location near the factory, at a gas station, according to the GPS from my friends' phones. Which means it was not a tourist who stole it. Grace to the Glenloch Tea Factory my Sri Lankan tour was turned into a nightmare.",184,1,Theft / Robbery,Theft / Robbery,2,Moderate,,"Glenloch Tea Factory, Matale",Matale,7.9,80.75,https://www.google.com/search?q=site%3Atripadvisor.com%20%22Theft%22&btnI=1,0,Tourists,2016-01-01 00:00:00,HIGH
687,tripadvisor_csv,TripAdvisor Reviews,0.55,Tier-2 Community,Is this place a scam? Is it ever operational?,"We hired a tuktuk driver to take us to Uva Halpewatte tea factory about 6km from Ella. It was a tortuous steep route on poor quality roads. Upon arrival the factory looked odd; there was no tea aroma and all was quiet. We followed semi permanent signs to an upper floor where packaged tea was for sale. We were approached by a lady who stated that no production was taking place on the day. Not at all.uncommon from other reviews!!!

A noticed read that you had to pay the tour fee....even when there was no production. Again odd? She advised that the power was off and this later proved to be true in other locations.

Expensive tea priced in U.S. $ was for sale, but as we discovered later, Sri Lankan tea is a blend and the fancy packaging and prices are just for us gullible tourists.

Western visitors  were ambling about quite aimlessly waiting for a tour to commence. Clearly this factory was no longer operating. The process takes several days and there was no evidence of on going or disrupted production.

Even our tuktuk driver was embarrassed! 

Upon discovering that the Uva Halpewatte tes factory was noy operational, our tuktuk driver took an alternative route back to Ella and brought us to the small Kinellen tea factory. Here for 500rps each the two of us were given a very detailed and interesting tour of the entire process....

Don't waste your time and money visiting the (former?) Tea factory at Halpewatte.",255,1,Tuk-Tuk Scam,Tuk-Tuk / Transport Scam,2,Moderate,,"Halpewatte Tea Factory Tour, Badulla",Nuwara Eliya,6.8667,81.0466,https://www.google.com/search?q=site%3Atripadvisor.com%20%22Is%20this%20place%20a%20scam%3F%20Is%20it%20ever%20operational%3F%22&btnI=1,1,Tourists,2019-01-01 00:00:00,HIGH
688,tripadvisor_csv,TripAdvisor Reviews,0.55,Tier-2 Community,Well worth the visit!,"After hearing about some pretty expensive tea factory tours around Ella, we opted for this one as it had mainly positive reviews. 

Firstly, don't let the taxi and tuktuk drivers in Ella trick you into believing there are no buses that go there! It is possible to get relatively close by bus. First get on a bus leaving to Kumbalwela junction (eg. direction Bandarawela). At the junction change to a bus heading towards Badulla. When you get on the bus say you're heading to Halpewatte. The journey will cost you less than 0.50 GBP (much cheaper than a taxi or tuktuk). The downside is that you've then got a 1.7 km walk uphill to the factory. So if you plan on taking the bus, make sure to plan well to avoid trekking in the midday heat, and bring lots of water!

The tea factory tour was 300 rupees each, a really good price. Only guided tours available, but we only had to wait 10 minutes for one to start. It was really informative, our guide was pretty funny and spoke decent English, and we got to try a few teas afterwards too! Limited photography allowed inside,",201,0,Safety Advisory,Safety Advisory (Non-Incident),1,Low,,"Halpewatte Tea Factory Tour, Badulla",Nuwara Eliya,6.8667,81.0466,https://www.google.com/search?q=site%3Atripadvisor.com%20%22Well%20worth%20the%20visit%21%22&btnI=1,0,Tourists,2017-04-01 00:00:00,HIGH
689,tripadvisor_csv,TripAdvisor Reviews,0.55,Tier-2 Community,Beautiful. Friendly staff. Variety of teas.,"Meril our tour guide was very kind and knowledgable.

Herman was the plantation owner and mentioned its been in the family for 120 years as cocunut and rubber plantation. They still produce rubber. It comes as a sap from a tree in white colour. Herman turned this into tea plantation for only last 25 years.

Its the only tea plantation that produces virgin white tea. 

I did notice cheaper priced teas in hikkaduwa stores. About half the price so maybe 900SLR for 100grs. Vs 300 SLR for 100grs. Not sure what the shop qualities were as I'm not a tea conisure but buying at the plantation ensures direct pay for the staffs hard work.

Definitely a must do while in Sri Lanka. Plenty of plantations around but avoid the touristic ones. Note that they all have early closing times so be sure to arrange based on the hours of operation for the plantation you chose to go to.",159,0,Safety Advisory,Safety Advisory (Non-Incident),1,Low,,"Handunugoda Tea Estate, Galle",Galle,5.9766,80.357,https://www.google.com/search?q=site%3Atripadvisor.com%20%22Beautiful.%20Friendly%20staff.%20Variety%20of%20teas.%22&btnI=1,0,Tourists,2018-01-01 00:00:00,HIGH
690,tripadvisor_csv,TripAdvisor Reviews,0.55,Tier-2 Community,If you in the area.........,"I was interested to read the comments in these pages from the Poor and Average  contributors.They may have a point. It seemed to be a long way to go for little reward. On arrival a quick walk up the hill for a cup of tea and chocolate cake with a brief explanation of the Estate's purpose on the way. Down again to the factory  (impressive machinery by the way). Taste something cold and wet  and leave avoid paying LKR800 (£3.60 or thereabouts) for a few grams of tea leaves. I suppose first time visitors to a plantation may be impressed.

If you really want to be impressed,  travel to the Kandy/Newara Eliya regions in Central Province. Camellia Sinesis as far as the eye can see.",129,0,Safety Advisory,Safety Advisory (Non-Incident),1,Low,,"Handunugoda Tea Estate, Galle",Galle,5.9766,80.357,https://www.google.com/search?q=site%3Atripadvisor.com%20%22If%20you%20in%20the%20area.........%22&btnI=1,0,Tourists,2018-09-01 00:00:00,HIGH
691,tripadvisor_csv,TripAdvisor Reviews,0.55,Tier-2 Community,Very nice Tea Plantation,"If you're wanting to visit a tea plantation in the south this is worth a trip. They were very informative, had a country feel, tea and cake. Make sure you too though as you leave to help them as there is no cover charge for the entry. I love tea so I purchased my favourites. It's good understanding he process and seeing the different plants and trees here in Sri Lanka. Beware of tuk-tuk drivers taking you elsewhere.....avoid the herb gardens as they are a scam!",90,1,Tuk-Tuk Scam,Tuk-Tuk / Transport Scam,2,Moderate,,"Handunugoda Tea Estate, Galle",Galle,5.9766,80.357,https://www.google.com/search?q=site%3Atripadvisor.com%20%22Very%20nice%20Tea%20Plantation%22&btnI=1,0,Tourists,2017-09-01 00:00:00,HIGH
692,tripadvisor_csv,TripAdvisor Reviews,0.55,Tier-2 Community,Foreigners get ripped off,"The entry price of Rs. 1100 for foreigners, but they only charge Rs. 50 Sri Lankans. So if you are foreigner you pay 22 times more than what locals pay. I feel so bad that foreign tourists are being ripped off.",41,1,Overcharging,Overcharging,2,Moderate,,"Hakgala Botanic Gardens, Nuwara Eliya",Nuwara Eliya,6.9497,80.7891,https://www.google.com/search?q=site%3Atripadvisor.com%20%22Foreigners%20get%20ripped%20off%22&btnI=1,0,Tourists,2016-06-01 00:00:00,MEDIUM
