media_id,kind,title,url,source_name,published,snippet,destination,district,aspects,match_method,collected_at
m_9e3adc7deca4a8,youtube,"Royal Botanical Gardens, Kandy, Sri Lanka (Ceylon)",https://www.youtube.com/watch?v=xd0mgS4_UzU,Eugene Taylor & Abraham Krikorian,2017-05-19,"Overview of the magnificent Botanical Gardens at Peradeniya near Kandy, Sri Lanka (Ceylon). One of the World's Great and ...",Royal Botanical Gardens,Kandy,,full_name,2026-08-25
m_b5ec50184efcc6,youtube,Polonnaruwa Sri Lanka: The City Most Travelers Miss Completely,https://www.youtube.com/watch?v=JBc6y42RqWU,Alp Galip Travels,2025-02-28,"Polonnaruwa Sri Lanka shines in this travel vlog exploring the ancient city of Polonnaruwa, a UNESCO World Heritage Site.",Polonnaruwa,Polonnaruwa,,full_name,2026-08-25
m_70665f66d253d1,youtube,The ancient city of Polonnaruwa | Sri Lanka,https://www.youtube.com/watch?v=m0ZF_iWldf0,Destination SRI LANKA,2022-03-17,"The second Capital city of Sri Lanka was Polonnaruwa, and it is the second oldest of Sri Lanka's ancient Kingdoms. Voice talent ...",Polonnaruwa,Polonnaruwa,,full_name,2026-08-25
m_188f7320b87192,youtube,Indiana Jones Temples in the Jungle! | You MUST Visit Polonnaruwa in Sri Lanka 🇱🇰,https://www.youtube.com/watch?v=Rcivt7el5kw,Wout of the World,2026-08-15,"Welcome to Polonnaruwa! In this video, we explore Sri Lanka's ancient lost city, packed with 1000-year-old jungle temples, ...",Polonnaruwa,Polonnaruwa,crowd,full_name,2026-08-25
m_113af542dd2902,youtube,Polonnaruwa: Sri Lanka’s Ancient Royal City 🏛️🇱🇰,https://www.youtube.com/watch?v=2_Ps5Cs2lCg,Seeker,2024-10-22,"Step back in time and explore the ancient city of Polonnaruwa, a UNESCO World Heritage Site and one of Sri Lanka's most ...",Polonnaruwa,Polonnaruwa,roads_access,full_name,2026-08-25
m_ad736ad2d3b595,youtube,"Polonnaruwa, an amazing ancient city #srilankatravel #srilanka #ruins #familytravel #polonnaruwa",https://www.youtube.com/watch?v=Fn1N4tmXr1g,Elson Family Travels,2023-11-20,,Polonnaruwa,Polonnaruwa,scenery,full_name,2026-08-25
m_6dd0f921b8fd13,youtube,Wilpattu National Park | ලංකාවේ විශාලතම වනාන්තරය මැදින් කුදිරමලේ තුඩුව දක්වා | #wilpattu #Kudiramale,https://www.youtube.com/watch?v=fz13FrWPTrE,Dinesh A Pathum,2023-11-30,"This video is about Wilpattu. Covering over 131 thousand hectares, it is the largest National Park and one of the most precious ...",Wilpattu National Park,Anuradhapura,,full_name,2026-08-25
m_8fadc5e84ee34b,youtube,Srilankan Forest safari | Wilpattu National park 4K English,https://www.youtube.com/watch?v=7xjxfvLImW8,Pikwoods,2025-08-31,"Wildlife in Sri Lanka. That's all about our episode today. Sri Lanka, formerly known as Ceylon, is a stunning island nation in South ...",Wilpattu National Park,Anuradhapura,scenery,full_name,2026-08-25
m_eb2e0d57e915a8,youtube,Wilpattu National Park Sri Lanka – Wildlife Safari &amp; Travel Guide 🐆🇱🇰,https://www.youtube.com/watch?v=1RBTMxH28sQ,Travel with Family ,2025-02-21,"Live Safari experiance at Wilpattu National Park | Explore the Wild! Welcome to **Wilpattu National Park**, Sri Lanka's ...",Wilpattu National Park,Anuradhapura,facilities|scenery,full_name,2026-08-25
m_afb38241a0dc01,youtube,Wilpattu National Park | Sri Lanka Wildlife Forest Safari | Vlog 41 | TravelCutsByHiru,https://www.youtube.com/watch?v=bXWvQoH1G_0,Travel Cuts By Hiru,2026-05-29,"ABOUT THIS VIDEO 📌️Welcome to another exciting adventure with Travel Cuts By Hiru! In Vlog 41, join me on an unforgettable ...",Wilpattu National Park,Anuradhapura,scenery,full_name,2026-08-25
m_70da66f92694cb,youtube,Safari in Sri Lanka’s Largest National Park 🇱🇰 – Watch This Before You Go (Wilpattu),https://www.youtube.com/watch?v=mbFLy0xMomY,Travels with Trouble,2026-04-19,"We spent 2.5 days on safari in Wilpattu National Park — Sri Lanka's largest and oldest national park — in search of leopards, sloth ...",Wilpattu National Park,Anuradhapura,,full_name,2026-08-25
m_ccf34b2a64bf74,youtube,"Inside the  Dambulla Cave Temple | 2,000 Years of History in Sri Lanka 🙏🙏🙏",https://www.youtube.com/watch?v=X8ooXPmCLz0,AYON LANKA Holidays,2025-07-19,dambullacavetemple #sigiriya #srilankatravel #travel Inside the Dambulla Cave Temple | 2000 Years of History in Sri Lanka ...,Dambulla Cave Temple,Anuradhapura,,full_name,2026-08-25
m_e6d87e129c3c49,youtube,Dambulla Cave Temple - Sri Lanka,https://www.youtube.com/watch?v=CFhHSUFyNF0,Winson Films,2018-03-29,"Dambulla - Golden Rock Temple Dambulla is an overhanging rock located about 120 meters above the surrounding plain, which ...",Dambulla Cave Temple,Anuradhapura,,full_name,2026-08-25
m_28d4f0999ed321,youtube,දඹුල්ල ලෙන් විහාරයේ ආන්දෝලනාත්මක තුවක්කුකරුවා පිළිබඳ විමර්ශනාත්මක හෙලිදරව්ව. | Dambulla cave temple,https://www.youtube.com/watch?v=JMFcXq6aBnI,BMK Travel Stories - Buddhika Mahesh Kodikara,2025-10-25,Dambulla Cave Temple | ශ්‍රී ලංකාවේ දඹුලු ලෙන් විහාර පරිශ්‍රය Discover the world-famous ...,Dambulla Cave Temple,Anuradhapura,,full_name,2026-08-25
m_809efa63646ca8,youtube,සුන්දර බෝපත් ඇල්ල | Bopath Ella Water fall Sri Lanka,https://www.youtube.com/watch?v=fDBG5yaWdqw,Janidu Raveendra,2024-04-27,සුන්දර බෝපත් ඇල්ල | Bopath Ella Water fall Sri Lanka #bopathella #waterfall #srilanka.,Bopath Falls,Ratnapura,scenery,distinctive_token:bopath,2026-08-25
m_2a619bbe44bbc0,youtube,අඩවියෙන් පල්ලම් බහින සුන්දර බෝපත් ඇල්ල 😍🌊 | Bopath Ella | kuruwita ,https://www.youtube.com/watch?v=b-SgyCx2I1M,Yasiru Kamila,2026-03-06,Hello travellers Let's explore the beautiful Bopath Ella in Kuruwita. This stunning waterfall originates from the protected ...,Bopath Falls,Ratnapura,scenery,distinctive_token:bopath,2026-08-25
m_17cbd6720910f9,youtube,සුන්දර බෝපත් ඇල්ල | Bopath Ella Travel Vlog!,https://www.youtube.com/watch?v=pPXmxxI4__k,Slviki Media,2019-07-27,සුන්දර බෝපත් ඇල්ල | Bopath Ella Travel Vlog! Bopath Ella is a waterfall situated in the Ratnapura District of Sri ...,Bopath Falls,Ratnapura,scenery,distinctive_token:bopath,2026-08-25
m_9370371fcf402f,youtube,Bopath Falls | බෝපත් ඇල්ල | Sri Lanka,https://www.youtube.com/watch?v=HFZ57Osgv54,UD's Journey,2022-05-30,"Bopath Falls, Sri Lanka Bopath Ella is a waterfall situated in the Ratnapura District of Sri Lanka. It has a shape very similar to the ...",Bopath Falls,Ratnapura,scenery,full_name,2026-08-25
m_e8204b6bfd6bbd,youtube,Waterfall Hunting From Kotmale To Nawalapitiya | Serenemo Eco Resort | Kadiyanlena | Dunsinane,https://www.youtube.com/watch?v=EjtsS3F5p44,C&A Escapes,2023-12-23,Waterfall Hunting from Kotmale to Nawalapitiya | Serenemo Eco Resort Stay | Kadiyanlena Falls | Dunsinane Falls Join C&A ...,Kadiyanlena eco resort,Nuwara Eliya,scenery,distinctive_token:kadiyanlena,2026-08-25
m_9ff689a7d21bcb,youtube,Travel With Chatura - Kadiyanlena Ella (Full Episode),https://www.youtube.com/watch?v=pQiXqn5khiQ,Travel With Chatura,2018-12-12,,Kadiyanlena eco resort,Nuwara Eliya,,distinctive_token:kadiyanlena,2026-08-25
m_dbe3820c72ece0,youtube,Kadiyanlena Waterfall (Trailer) - Discover Sri Lanka,https://www.youtube.com/watch?v=sLPxTP69ieY,Imal Vlog,2019-10-05,Kadiyanlena Waterfall situated in Nawalapitiya Sri Lanka. The best way to visit the waterfall is to go via Kandy to Nawalapitiya.,Kadiyanlena eco resort,Nuwara Eliya,scenery,distinctive_token:kadiyanlena,2026-08-25
m_336d3003f7a788,youtube,Discovering Sigiriya: Unveiling Sri Lanka&#39;s Rich Heritage at Sigiriya Museum,https://www.youtube.com/watch?v=VqycTJj0Zso,MrBesta,2024-03-24,"Embark on a journey through time as we explore the fascinating Sigiriya Museum in Sri Lanka, where history comes alive.",Sigiriya Museum,Matale,,full_name,2026-08-25
m_398caa3850c607,youtube,Sigiriya | Sigiriya Museum | Sri Lanka 🇱🇰 | Travel,https://www.youtube.com/watch?v=8sHlZyEaHsU,Achini Wijesingha,2025-04-02,"Hi , Join me as I explore the breathtaking Sigiriya Rock Fortress, one of Sri Lanka's most iconic landmarks! From the ancient ...",Sigiriya Museum,Matale,scenery,full_name,2026-08-25
m_67be2854059996,youtube,Sigiriya Archeological Museum || Sri Lanka🇱🇰 ||  My vlogging #takeatripduo,https://www.youtube.com/watch?v=UJET6J6jqz4,Take A Trip Duo,2022-10-14,Location : Archaeological Museum - Sigiriya https://maps.app.goo.gl/kCG3J52WLqMmUeXk8 SIGIRIYA MUSEUM Splendorous ...,Sigiriya Museum,Matale,,full_name,2026-08-25
m_fa22d6ed6e959e,youtube,Sigiriya Rock Fortress | Sigiriya Museum | Hidden Gem of Sri Lanka | Bhavana Havish,https://www.youtube.com/watch?v=D8LZtgjUGjE,Bhavana Havish,2025-10-14,"BHAVAnaHAVISH Sigiriya Rock Fortress – The Lion Rock Castle of Sri Lanka Sigiriya, also known as the Lion Rock Fortress, ...",Sigiriya Museum,Matale,,full_name,2026-08-25
m_b3f73dcd7f6997,youtube,Sri Lanka Travel 2026 Why You Must Visit Bluefield Tea Gardens in Nuwara Eliya,https://www.youtube.com/watch?v=GHaiy0uEaHE,Bluefield Tea ,2026-01-19,Sri Lanka Travel 2026 Why You Must Visit Bluefield Tea Gardens in Nuwara Eliya Discover why Bluefield Tea Gardens in Nuwara ...,Bluefield Tea Gardens,Nuwara Eliya,,full_name,2026-08-25
m_7e407dc21bc24d,youtube,Bluefield Tea Garden 🌿 The Complete Experience in Sri Lanka,https://www.youtube.com/watch?v=f9lnIN4FY_8,Bluefield Tea ,2025-09-14,Bluefield Tea Garden The Complete Experience in Sri Lanka Join us on a complete journey through the world of Ceylon Tea at ...,Bluefield Tea Gardens,Nuwara Eliya,,distinctive_token:bluefield,2026-08-25
m_c17da411800894,youtube,"☕ Bluefield Tea Gardens – The Hidden Gem of Nuwara Eliya, Sri Lanka! 🌿",https://www.youtube.com/watch?v=DWCEzqycgd8,Bluefield Tea ,2025-10-09,"Bluefield Tea Gardens – The Hidden Gem of Nuwara Eliya, Sri Lanka! Discover the untold beauty of Bluefield Tea Factory — a ...",Bluefield Tea Gardens,Nuwara Eliya,,full_name,2026-08-25
m_e60acbefc300b8,youtube,Bluefield tea factory Nuwara Eliya SriLanka #teafactory #srilanka #srilankatourism #nuwaraeliya,https://www.youtube.com/watch?v=cHfQR8U7Hjg,Dr Mom & Little Traveller ,2025-09-26,,Bluefield Tea Gardens,Nuwara Eliya,,distinctive_token:bluefield,2026-08-25
m_fec546edf1f339,youtube,🇱🇰 Visiting The Bluefield Tea Factory In Nuwara Eliya [4K],https://www.youtube.com/watch?v=_Ej7l04fpLA,OffWeGoce,2024-10-08,Visiting The Bluefield Tea Factory In Nuwara Eliya [4K] #bluefieldteagardens #nuwaraeliya #srilanka Sri Lanka Travel Vlog ...,Bluefield Tea Gardens,Nuwara Eliya,,distinctive_token:bluefield,2026-08-25
m_3ea8726ff74b1e,youtube,Ceylon Tea Museum | Hantana | Sri Lanka,https://www.youtube.com/watch?v=jL9WkhRlYIk,Destination SRI LANKA,2023-08-01,"The Hantana Tea Museum is based within an actual tea factory, unfolds its captivating narrative, through thoughtfully designed ...",Ceylon Tea Museum,Kandy,,full_name,2026-08-25
m_71dea061120efb,youtube,Ceylon Tea Museum | ☕️ | Hanthana Kandy  | ලංකාවේ එකම තේ කෞතුකාගාරය 🍃 | Sri Lanka 🇱🇰,https://www.youtube.com/watch?v=XEBoM7_ZhQM,Life with Dil’s Family,2023-09-20,"The Ceylon Tea Museum is located in the former Hanthana Tea Factory, which was originally constructed in 1925. It is situated 3 ...",Ceylon Tea Museum,Kandy,,full_name,2026-08-25
m_65cab2f88b915e,youtube,සුප්‍රකට Ceylon Tea වල අතීත කතාව |☕️| Hanthana - Kandy | ලංකාවේ එකම තේ කෞතුකාගාරය,https://www.youtube.com/watch?v=AUJLaNaqyXs,DAYs With NUWA,2025-12-13,"Explore the Ceylon Tea Museum – A Journey into Sri Lanka's Tea Heritage! Visit Ceylon Tea Museum in Hanthana, just a ...",Ceylon Tea Museum,Kandy,,full_name,2026-08-25
m_6817eeb1f48190,youtube,"Ceylon Tea Museum, Hanthane",https://www.youtube.com/watch?v=g1yY-TP89nQ,Sri Lanka Tourism,2024-03-14,"Situated just three kilometers from Kandy city, the Ceylon Tea Museum at Hantane invites you to embark on a journey through the ...",Ceylon Tea Museum,Kandy,roads_access,full_name,2026-08-25
m_a0f66d5fb58395,youtube,Exploring the Rich History of Ceylon Tea Museum Hanthana| කවුරැත් යන්නෙ නැති වටිනා තැනක් #srilanka,https://www.youtube.com/watch?v=44r7srs3e1U,Life of Travel Docs,2023-04-08,Join us as we take a journey through time and explore the rich history of the Ceylon Tea Museum Hanthana. Discover the secrets ...,Ceylon Tea Museum,Kandy,,full_name,2026-08-25
m_8cc1a9b4d0c7bf,youtube,Sri Lanka Tea Estate Tour 🇱🇰 | How Tea 🫖 is Grown,https://www.youtube.com/watch?v=rwnfd54IROU,Riding with the Ranas,2026-02-15,"Discover the magic of Ceylon tea on this exclusive tour of Handunugoda Tea Estate, home of Herman Teas in beautiful ...",Handunugoda Tea Estate,Galle,scenery,full_name,2026-08-25
m_30c71a4e387cc4,youtube,Inside Handunugoda Tea Estate | Home of the Famous Virgin White Tea | Sri Lankan Tea Culture,https://www.youtube.com/watch?v=ehXnc2Tm-v4,Serendib,2026-03-18,"In this video, I visit the beautiful Handunugoda Tea Estate, one of the most unique tea plantations in Sri Lanka. Located near ...",Handunugoda Tea Estate,Galle,scenery,full_name,2026-08-25
m_05415554b048c2,youtube,Handunugoda Tea Estate — Sri Lanka&#39;s Virgin White Tea Experience,https://www.youtube.com/watch?v=Itodt-hfd40,Santhosh Rupert,2024-11-23,CeylonTea #SriLankaTravel #VisitSriLanka.,Handunugoda Tea Estate,Galle,,full_name,2026-08-25
m_8006aeeff7f6e5,youtube,Sri Lanka’s Finest Tea: A Tour of Handunugoda Plantation |4k|,https://www.youtube.com/watch?v=dfm5kDh8Izw,The Leading Traveler,2024-11-24,"Welcome to Sri Lanka's Finest Tea: A Tour of Handunugoda Plantation! In this video, I will take you on an unforgettable journey ...",Handunugoda Tea Estate,Galle,,distinctive_token:handunugoda,2026-08-25
m_7b14cc88e3c442,youtube,"The Man Behind The Handunugoda Tea Estate Ahangama, Sri Lanka 🇱🇰 #shorts",https://www.youtube.com/watch?v=LNXYgXHyUD0,Davud Akhundzada SHORTS,2023-06-27,Quit my corporate job to chase new destinations and document my life. Now following my passion to create experience-driven ...,Handunugoda Tea Estate,Galle,,full_name,2026-08-25
m_764860faf71e90,youtube,"Tsunami Museum  Hikkaduwa, Sri Lanka 2015",https://www.youtube.com/watch?v=6FizQIc264M,Иван «PhotoReMark Media» Маркин,2017-09-17,Community Tsunami Education Center & Museum ප්රජා සුනාමි අධ්යාපන මධ්යස්ථානය සහ ...,Community Tsunami Museum,Galle,,distinctive_token:community,2026-08-25
m_3b7ffab876a22f,youtube,Colombo National Museum | Sri Lanka | A Detailed tour,https://www.youtube.com/watch?v=AQsCjI8rF24,GeethOnair,2020-07-18,The Colombo Museum as it was called at the beginning was established on 1st January 1877. It founder was Sir William Henry ...,Colombo National Museum,Colombo,,full_name,2026-08-25
m_78a54dc2f3ebb9,youtube,Travel With Chatura | Colombo National Museum (Full Episode),https://www.youtube.com/watch?v=vI8l4KUBMIo,Travel With Chatura,2019-02-27,,Colombo National Museum,Colombo,,full_name,2026-08-25
m_d179354d767aae,youtube,Colombo National Museum,https://www.youtube.com/watch?v=2scCEG0-PTU,YASANTHA FREE MIND ,2025-06-21,"The Colombo National Museum, located in the city of Colombo, was established on January 1, 1877. Sir William Henry Gregory, ...",Colombo National Museum,Colombo,,full_name,2026-08-25
m_5059ab14ae6c42,youtube,Ancient Artifact: Lord Vishnu&#39;s Shankh (Panchjanyam) at Colombo National Museum | #vishnu | #shank,https://www.youtube.com/watch?v=gvGp2msqd1I,RADHELORDLOVE,2025-10-27,"A stunning look at a significant artifact! This ornate conch shell is housed at the Colombo National Museum, Sri Lanka, and is ...",Colombo National Museum,Colombo,scenery,full_name,2026-08-25
m_2871cef2ffd7d2,youtube,"Glenloch Tea Factory Katukitula, Nuwara Eliya Road, Sri Lanka",https://www.youtube.com/watch?v=F2U7hur1x9Q,BOB Family Forum,2023-11-06,"Around 27km north of Nuwara Eliya, tours of this factory are fairly informative, explaining cultivation, types of tea and the drying ...",Glenloch Tea Factory,Kandy,roads_access,full_name,2026-08-25
m_e6d7aeae24d8ed,youtube,GLENLOCH  TEA FACTORY  AND PLANTATION SRI-LANKA.,https://www.youtube.com/watch?v=AwZwc3lk0lg,Mountain Ajay,2021-09-22,"In this video, I have shared my fourth day of amazing experience of Glenloch Tea Factory and plantation.After spending 3 days in ...",Glenloch Tea Factory,Kandy,scenery,full_name,2026-08-25
m_14a7b0febb36ce,youtube,"Sri Lanka, Nuwara Eliya, Glenloch Tea Factory #zemlianasha",https://www.youtube.com/watch?v=aFyYMOsZMFU,dimonoid,2013-04-22,I created this video with the YouTube Video Editor (http://www.youtube.com/editor) vk.com/zemlianasha.,Glenloch Tea Factory,Kandy,,full_name,2026-08-25
m_2b7427e07f12a0,youtube,Glenloch Ceylon Tea Factory,https://www.youtube.com/watch?v=Fe52ZoZxyQA,Funtonela,2018-06-23,"Sri Lanka, Katukitula.",Glenloch Tea Factory,Kandy,,distinctive_token:glenloch,2026-08-25
m_6b5990b7d592c6,youtube,Tea Factory In Sri Lanka,https://www.youtube.com/watch?v=UB5JkF48zNA,Maurene Austria,2017-03-11,Tea Tasting at Glenloch Tea Factory.,Glenloch Tea Factory,Kandy,,full_name,2026-08-25
m_af7e176c8e29c6,youtube,How Tea is Made in Sri Lanka 🇱🇰 Pedro Tea Estate Nuwara Eliya ft. Shruti,https://www.youtube.com/watch?v=gKZtrXgtpXk,She' Walkin,2026-02-21,"In this video, we visit the famous Pedro Tea Estate in Nuwara Eliya, Sri Lanka This was recommended by Shruti, and it ...",Pedro Tea Factory,Nuwara Eliya,,distinctive_token:pedro,2026-08-25
